status,age_group,region,region_cat,comorbidity_yes,comorbidity_no,comorbidity_tot_non_miss,comorbidity_prop,comorbidity_lb,comorbidity_ub,comorbidity,year
1,20-24,Local,East of England,142,1482,1624,8744,7415,10224,anyonecond_prevbmi,2019
1,25-29,Local,East of England,165,1582,1747,9445,8114,10914,anyonecond_prevbmi,2019
1,30-34,Local,East of England,179,1648,1827,9797,8472,11253,anyonecond_prevbmi,2019
1,35-39,Local,East of England,264,2052,2316,11399,10133,12764,anyonecond_prevbmi,2019
1,40-44,Local,East of England,355,2403,2758,12872,11644,14179,anyonecond_prevbmi,2019
1,45-49,Local,East of England,485,2426,2911,16661,15324,18065,anyonecond_prevbmi,2019
1,50-54,Local,East of England,616,2280,2896,21271,19793,22807,anyonecond_prevbmi,2019
1,55-59,Local,East of England,700,1765,2465,28398,26624,30223,anyonecond_prevbmi,2019
1,60-64,Local,East of England,658,1229,1887,34870,32718,37069,anyonecond_prevbmi,2019
1,65-69,Local,East of England,719,955,1674,42951,40564,45363,anyonecond_prevbmi,2019
1,70-74,Local,East of England,834,802,1636,50978,48525,53427,anyonecond_prevbmi,2019
1,75-79,Local,East of England,651,379,1030,63204,60176,66156,anyonecond_prevbmi,2019
1,80-84,Local,East of England,623,231,854,72951,69837,75905,anyonecond_prevbmi,2019
1,85-89,Local,East of England,458,120,578,79239,75700,82475,anyonecond_prevbmi,2019
1,90-99,Local,East of England,298,124,422,70616,66018,74923,anyonecond_prevbmi,2019
1,<=9,Local,South West,383,6421,6804,5629,5093,6203,anyonecond_prevbmi,2019
1,10-14,Local,South West,386,3719,4105,9403,8527,10337,anyonecond_prevbmi,2019
1,15-19,Local,South West,344,3167,3511,9798,8834,10829,anyonecond_prevbmi,2019
1,20-24,Local,South West,339,2814,3153,10752,9691,11885,anyonecond_prevbmi,2019
1,25-29,Local,South West,491,3449,3940,12462,11446,13534,anyonecond_prevbmi,2019
1,30-34,Local,South West,568,3931,4499,12625,11668,13631,anyonecond_prevbmi,2019
1,35-39,Local,South West,642,3970,4612,13920,12933,14953,anyonecond_prevbmi,2019
1,40-44,Local,South West,686,3106,3792,18091,16877,19354,anyonecond_prevbmi,2019
1,45-49,Local,South West,1040,3391,4431,23471,22230,24747,anyonecond_prevbmi,2019
1,50-54,Local,South West,1330,3336,4666,28504,27212,29823,anyonecond_prevbmi,2019
1,55-59,Local,South West,1448,2690,4138,34993,33538,36468,anyonecond_prevbmi,2019
1,60-64,Local,South West,1406,1884,3290,42736,41037,44447,anyonecond_prevbmi,2019
1,65-69,Local,South West,1421,1394,2815,50480,48615,52343,anyonecond_prevbmi,2019
1,70-74,Local,South West,1480,962,2442,60606,58636,62551,anyonecond_prevbmi,2019
1,75-79,Local,South West,1163,494,1657,70187,67920,72382,anyonecond_prevbmi,2019
1,80-84,Local,South West,938,246,1184,79223,76799,81501,anyonecond_prevbmi,2019
1,85-89,Local,South West,580,123,703,82504,79489,85242,anyonecond_prevbmi,2019
1,90-99,Local,South West,329,73,402,81841,77718,85487,anyonecond_prevbmi,2019
1,<=9,Local,South Central,489,8602,9091,5379,4924,5863,anyonecond_prevbmi,2019
1,10-14,Local,South Central,569,5738,6307,9022,8326,9756,anyonecond_prevbmi,2019
1,15-19,Local,South Central,602,5158,5760,10451,9673,11270,anyonecond_prevbmi,2019
1,20-24,Local,South Central,428,3752,4180,10239,9336,11198,anyonecond_prevbmi,2019
1,25-29,Local,South Central,556,4373,4929,11280,10410,12197,anyonecond_prevbmi,2019
1,30-34,Local,South Central,594,4893,5487,10826,10015,11678,anyonecond_prevbmi,2019
1,35-39,Local,South Central,780,5877,6657,11717,10954,12514,anyonecond_prevbmi,2019
1,40-44,Local,South Central,1001,6349,7350,13619,12843,14424,anyonecond_prevbmi,2019
1,45-49,Local,South Central,1309,6349,7658,17093,16256,17955,anyonecond_prevbmi,2019
1,50-54,Local,South Central,1573,5664,7237,21736,20790,22704,anyonecond_prevbmi,2019
1,55-59,Local,South Central,1754,4813,6567,26709,25642,27797,anyonecond_prevbmi,2019
1,60-64,Local,South Central,1758,3537,5295,33201,31933,34488,anyonecond_prevbmi,2019
1,65-69,Local,South Central,1778,2486,4264,41698,40212,43195,anyonecond_prevbmi,2019
1,70-74,Local,South Central,2117,2029,4146,51061,49527,52594,anyonecond_prevbmi,2019
1,75-79,Local,South Central,1630,1019,2649,61533,59649,63391,anyonecond_prevbmi,2019
1,80-84,Local,South Central,1350,598,1948,69302,67200,71345,anyonecond_prevbmi,2019
1,85-89,Local,South Central,939,284,1223,76778,74308,79119,anyonecond_prevbmi,2019
1,90-99,Local,South Central,554,220,774,71576,68256,74731,anyonecond_prevbmi,2019
1,<=9,Local,London,965,20454,21419,4505,4231,4792,anyonecond_prevbmi,2019
1,10-14,Local,London,1092,12206,13298,8212,7751,8691,anyonecond_prevbmi,2019
1,15-19,Local,London,939,10572,11511,8157,7664,8672,anyonecond_prevbmi,2019
1,20-24,Local,London,821,8648,9469,8670,8111,9255,anyonecond_prevbmi,2019
1,25-29,Local,London,1061,11657,12718,8343,7868,8837,anyonecond_prevbmi,2019
1,30-34,Local,London,1330,13567,14897,8928,8475,9397,anyonecond_prevbmi,2019
1,35-39,Local,London,1589,15443,17032,9329,8897,9776,anyonecond_prevbmi,2019
1,40-44,Local,London,2014,14880,16894,11921,11436,12420,anyonecond_prevbmi,2019
1,45-49,Local,London,2640,14205,16845,15672,15126,16230,anyonecond_prevbmi,2019
1,50-54,Local,London,3225,12666,15891,20295,19672,20928,anyonecond_prevbmi,2019
1,55-59,Local,London,3687,10030,13717,26879,26138,27629,anyonecond_prevbmi,2019
1,60-64,Local,London,3369,6784,10153,33182,32266,34108,anyonecond_prevbmi,2019
1,65-69,Local,London,3573,4943,8516,41956,40905,43013,anyonecond_prevbmi,2019
1,70-74,Local,London,4090,3972,8062,50732,49634,51829,anyonecond_prevbmi,2019
1,75-79,Local,London,3349,2073,5422,61767,60458,63063,anyonecond_prevbmi,2019
1,80-84,Local,London,2945,1112,4057,72591,71190,73959,anyonecond_prevbmi,2019
1,85-89,Local,London,1920,609,2529,75919,74204,77575,anyonecond_prevbmi,2019
1,90-99,Local,London,1179,436,1615,73003,70766,75156,anyonecond_prevbmi,2019
1,<=9,Local,South East Coast,1315,27268,28583,4601,4361,4850,anyonecond_prevbmi,2019
1,10-14,Local,South East Coast,1422,17148,18570,7658,7279,8049,anyonecond_prevbmi,2019
1,15-19,Local,South East Coast,1422,15735,17157,8288,7880,8711,anyonecond_prevbmi,2019
1,20-24,Local,South East Coast,1569,19844,21413,7327,6982,7685,anyonecond_prevbmi,2019
1,25-29,Local,South East Coast,1564,18132,19696,7941,7567,8327,anyonecond_prevbmi,2019
1,30-34,Local,South East Coast,1726,18294,20020,8621,8236,9019,anyonecond_prevbmi,2019
1,35-39,Local,South East Coast,2190,17899,20089,10901,10474,11341,anyonecond_prevbmi,2019
1,40-44,Local,South East Coast,2663,16581,19244,13838,13353,14334,anyonecond_prevbmi,2019
1,45-49,Local,South East Coast,3671,17466,21137,17368,16859,17885,anyonecond_prevbmi,2019
1,50-54,Local,South East Coast,4756,16980,21736,21881,21333,22436,anyonecond_prevbmi,2019
1,55-59,Local,South East Coast,5188,14055,19243,26960,26334,27593,anyonecond_prevbmi,2019
1,60-64,Local,South East Coast,5373,10790,16163,33243,32516,33975,anyonecond_prevbmi,2019
1,65-69,Local,South East Coast,6014,8322,14336,41950,41141,42763,anyonecond_prevbmi,2019
1,70-74,Local,South East Coast,7594,7288,14882,51028,50221,51834,anyonecond_prevbmi,2019
1,75-79,Local,South East Coast,6044,3936,9980,60561,59594,61522,anyonecond_prevbmi,2019
1,80-84,Local,South East Coast,5469,2223,7692,71100,70072,72111,anyonecond_prevbmi,2019
1,85-89,Local,South East Coast,3660,1000,4660,78541,77334,79712,anyonecond_prevbmi,2019
1,90-99,Local,South East Coast,1994,643,2637,75616,73930,77245,anyonecond_prevbmi,2019
1,<=9,National,Northern Ireland,1432,18984,20416,7014,6667,7373,anyonecond_prevbmi,2019
1,10-14,National,Northern Ireland,1445,11267,12712,11367,10820,11932,anyonecond_prevbmi,2019
1,15-19,National,Northern Ireland,1433,11189,12622,11353,10805,11920,anyonecond_prevbmi,2019
1,20-24,National,Northern Ireland,1425,10349,11774,12103,11519,12706,anyonecond_prevbmi,2019
1,25-29,National,Northern Ireland,1726,11580,13306,12972,12405,13554,anyonecond_prevbmi,2019
1,30-34,National,Northern Ireland,1846,12745,14591,12652,12116,13202,anyonecond_prevbmi,2019
1,35-39,National,Northern Ireland,2016,12741,14757,13661,13111,14226,anyonecond_prevbmi,2019
1,40-44,National,Northern Ireland,2250,11383,13633,16504,15884,17138,anyonecond_prevbmi,2019
1,45-49,National,Northern Ireland,3078,11624,14702,20936,20281,21603,anyonecond_prevbmi,2019
1,50-54,National,Northern Ireland,4195,11129,15324,27375,26670,28089,anyonecond_prevbmi,2019
1,55-59,National,Northern Ireland,4838,9533,14371,33665,32892,34444,anyonecond_prevbmi,2019
1,60-64,National,Northern Ireland,5235,7011,12246,42749,41870,43631,anyonecond_prevbmi,2019
1,65-69,National,Northern Ireland,5259,4930,10189,51614,50639,52589,anyonecond_prevbmi,2019
1,70-74,National,Northern Ireland,5536,3369,8905,62167,61151,63176,anyonecond_prevbmi,2019
1,75-79,National,Northern Ireland,4743,1864,6607,71788,70685,72870,anyonecond_prevbmi,2019
1,80-84,National,Northern Ireland,3706,881,4587,80794,79623,81925,anyonecond_prevbmi,2019
1,85-89,National,Northern Ireland,2489,371,2860,87028,85741,88239,anyonecond_prevbmi,2019
1,90-99,National,Northern Ireland,1293,197,1490,86779,84952,88458,anyonecond_prevbmi,2019
1,<=9,National,Scotland,3435,67413,70848,4848,4691,5009,anyonecond_prevbmi,2019
1,10-14,National,Scotland,3782,42881,46663,8105,7859,8356,anyonecond_prevbmi,2019
1,15-19,National,Scotland,3896,38940,42836,9095,8824,9371,anyonecond_prevbmi,2019
1,20-24,National,Scotland,4197,39915,44112,9514,9242,9792,anyonecond_prevbmi,2019
1,25-29,National,Scotland,5248,45696,50944,10302,10039,10569,anyonecond_prevbmi,2019
1,30-34,National,Scotland,6186,48341,54527,11345,11080,11614,anyonecond_prevbmi,2019
1,35-39,National,Scotland,7094,49437,56531,12549,12277,12825,anyonecond_prevbmi,2019
1,40-44,National,Scotland,8044,43584,51628,15581,15269,15896,anyonecond_prevbmi,2019
1,45-49,National,Scotland,11560,47597,59157,19541,19222,19863,anyonecond_prevbmi,2019
1,50-54,National,Scotland,15069,47567,62636,24058,23724,24395,anyonecond_prevbmi,2019
1,55-59,National,Scotland,17964,41538,59502,30191,29822,30561,anyonecond_prevbmi,2019
1,60-64,National,Scotland,19464,32332,51796,37578,37161,37997,anyonecond_prevbmi,2019
1,65-69,National,Scotland,20756,24627,45383,45735,45276,46195,anyonecond_prevbmi,2019
1,70-74,National,Scotland,22129,17924,40053,55249,54761,55737,anyonecond_prevbmi,2019
1,75-79,National,Scotland,18418,9413,27831,66178,65619,66734,anyonecond_prevbmi,2019
1,80-84,National,Scotland,14964,4839,19803,75564,74960,76162,anyonecond_prevbmi,2019
1,85-89,National,Scotland,9420,2023,11443,82321,81610,83016,anyonecond_prevbmi,2019
1,90-99,National,Scotland,4752,907,5659,83972,82990,84919,anyonecond_prevbmi,2019
1,<=9,National,Wales,3678,60623,64301,5720,5542,5902,anyonecond_prevbmi,2019
1,10-14,National,Wales,3952,38390,42342,9334,9058,9615,anyonecond_prevbmi,2019
1,15-19,National,Wales,3848,34646,38494,9996,9698,10300,anyonecond_prevbmi,2019
1,20-24,National,Wales,4546,35015,39561,11491,11178,11809,anyonecond_prevbmi,2019
1,25-29,National,Wales,5374,38434,43808,12267,11961,12578,anyonecond_prevbmi,2019
1,30-34,National,Wales,6176,41454,47630,12967,12666,13272,anyonecond_prevbmi,2019
1,35-39,National,Wales,7035,41291,48326,14557,14244,14875,anyonecond_prevbmi,2019
1,40-44,National,Wales,7633,36448,44081,17316,16964,17672,anyonecond_prevbmi,2019
1,45-49,National,Wales,10804,38996,49800,21695,21333,22059,anyonecond_prevbmi,2019
1,50-54,National,Wales,13609,38583,52192,26075,25699,26454,anyonecond_prevbmi,2019
1,55-59,National,Wales,15379,33978,49357,31159,30750,31569,anyonecond_prevbmi,2019
1,60-64,National,Wales,16770,26174,42944,39051,38589,39514,anyonecond_prevbmi,2019
1,65-69,National,Wales,18824,21495,40319,46688,46200,47176,anyonecond_prevbmi,2019
1,70-74,National,Wales,22024,17635,39659,55533,55043,56023,anyonecond_prevbmi,2019
1,75-79,National,Wales,18155,9279,27434,66177,65614,66737,anyonecond_prevbmi,2019
1,80-84,National,Wales,14941,4810,19751,75647,75042,76244,anyonecond_prevbmi,2019
1,85-89,National,Wales,9527,2201,11728,81233,80514,81936,anyonecond_prevbmi,2019
1,90-99,National,Wales,5420,1523,6943,78064,77072,79033,anyonecond_prevbmi,2019
1,<=9,National,England,35,293597,293632,12,8,17,liver,2014
1,10-14,National,England,30,177170,177200,17,11,24,liver,2014
1,15-19,National,England,53,170004,170057,31,23,41,liver,2014
1,20-24,National,England,84,168069,168153,50,40,62,liver,2014
1,25-29,National,England,135,184854,184989,73,61,86,liver,2014
1,30-34,National,England,185,197909,198094,93,80,108,liver,2014
1,35-39,National,England,304,195509,195813,155,138,174,liver,2014
1,40-44,National,England,427,224417,224844,190,172,209,liver,2014
1,45-49,National,England,690,237136,237826,290,269,313,liver,2014
1,50-54,National,England,761,219264,220025,346,322,371,liver,2014
1,55-59,National,England,816,185068,185884,439,409,470,liver,2014
1,60-64,National,England,832,168925,169757,490,457,524,liver,2014
1,65-69,National,England,834,171809,172643,483,451,517,liver,2014
1,70-74,National,England,625,124025,124650,501,463,542,liver,2014
1,75-79,National,England,449,103076,103525,434,395,476,liver,2014
1,80-84,National,England,288,77596,77884,370,328,415,liver,2014
1,85-89,National,England,124,47414,47538,261,217,311,liver,2014
1,90-99,National,England,43,27845,27888,154,112,208,liver,2014
1,<=9,National,England,399,293233,293632,136,123,150,heart,2014
1,10-14,National,England,231,176969,177200,130,114,148,heart,2014
1,15-19,National,England,268,169789,170057,158,139,178,heart,2014
1,20-24,National,England,267,167886,168153,159,140,179,heart,2014
1,25-29,National,England,269,184720,184989,145,129,164,heart,2014
1,30-34,National,England,319,197775,198094,161,144,180,heart,2014
1,35-39,National,England,482,195331,195813,246,225,269,heart,2014
1,40-44,National,England,1267,223577,224844,564,533,595,heart,2014
1,45-49,National,England,2743,235083,237826,1153,1111,1197,heart,2014
1,50-54,National,England,5252,214773,220025,2387,2324,2452,heart,2014
1,55-59,National,England,8185,177699,185884,4403,4310,4498,heart,2014
1,60-64,National,England,11722,158035,169757,6905,6785,7027,heart,2014
1,65-69,National,England,17727,154916,172643,10268,10125,10412,heart,2014
1,70-74,National,England,18964,105686,124650,15214,15015,15414,heart,2014
1,75-79,National,England,21053,82472,103525,20336,20091,20583,heart,2014
1,80-84,National,England,19852,58032,77884,25489,25183,25797,heart,2014
1,85-89,National,England,13610,33928,47538,28630,28224,29038,heart,2014
1,90-99,National,England,7775,20113,27888,27879,27354,28410,heart,2014
1,<=9,National,England,405,293227,293632,138,125,152,lung,2014
1,10-14,National,England,283,176917,177200,160,142,179,lung,2014
1,15-19,National,England,317,169740,170057,186,166,208,lung,2014
1,20-24,National,England,323,167830,168153,192,172,214,lung,2014
1,25-29,National,England,315,184674,184989,170,152,190,lung,2014
1,30-34,National,England,432,197662,198094,218,198,240,lung,2014
1,35-39,National,England,663,195150,195813,339,313,365,lung,2014
1,40-44,National,England,1409,223435,224844,627,594,660,lung,2014
1,45-49,National,England,2686,235140,237826,1129,1087,1173,lung,2014
1,50-54,National,England,4263,215762,220025,1938,1880,1996,lung,2014
1,55-59,National,England,6178,179706,185884,3324,3243,3406,lung,2014
1,60-64,National,England,9150,160607,169757,5390,5283,5499,lung,2014
1,65-69,National,England,12921,159722,172643,7484,7361,7609,lung,2014
1,70-74,National,England,12375,112275,124650,9928,9762,10095,lung,2014
1,75-79,National,England,11663,91862,103525,11266,11074,11460,lung,2014
1,80-84,National,England,9105,68779,77884,11690,11466,11918,lung,2014
1,85-89,National,England,5224,42314,47538,10989,10709,11274,lung,2014
1,90-99,National,England,2223,25665,27888,7971,7656,8295,lung,2014
1,<=9,National,England,20464,273168,293632,6969,6877,7062,asthma_ever,2014
1,10-14,National,England,26542,150658,177200,14979,14813,15146,asthma_ever,2014
1,15-19,National,England,33586,136471,170057,19750,19561,19940,asthma_ever,2014
1,20-24,National,England,35492,132661,168153,21107,20912,21303,asthma_ever,2014
1,25-29,National,England,34660,150329,184989,18736,18559,18915,asthma_ever,2014
1,30-34,National,England,31106,166988,198094,15703,15543,15864,asthma_ever,2014
1,35-39,National,England,27688,168125,195813,14140,13986,14295,asthma_ever,2014
1,40-44,National,England,30158,194686,224844,13413,13272,13554,asthma_ever,2014
1,45-49,National,England,30712,207114,237826,12914,12779,13049,asthma_ever,2014
1,50-54,National,England,28152,191873,220025,12795,12656,12935,asthma_ever,2014
1,55-59,National,England,22964,162920,185884,12354,12205,12504,asthma_ever,2014
1,60-64,National,England,21070,148687,169757,12412,12255,12570,asthma_ever,2014
1,65-69,National,England,21871,150772,172643,12668,12512,12826,asthma_ever,2014
1,70-74,National,England,16990,107660,124650,13630,13440,13822,asthma_ever,2014
1,75-79,National,England,14699,88826,103525,14199,13986,14413,asthma_ever,2014
1,80-84,National,England,10851,67033,77884,13932,13690,14177,asthma_ever,2014
1,85-89,National,England,5817,41721,47538,12237,11943,12534,asthma_ever,2014
1,90-99,National,England,2778,25110,27888,9961,9612,10319,asthma_ever,2014
1,<=9,National,England,16582,277050,293632,5647,5564,5731,asthma_specific,2014
1,10-14,National,England,16315,160885,177200,9207,9073,9343,asthma_specific,2014
1,15-19,National,England,14732,155325,170057,8663,8530,8798,asthma_specific,2014
1,20-24,National,England,11123,157030,168153,6615,6496,6735,asthma_specific,2014
1,25-29,National,England,11384,173605,184989,6154,6045,6264,asthma_specific,2014
1,30-34,National,England,12522,185572,198094,6321,6214,6429,asthma_specific,2014
1,35-39,National,England,13552,182261,195813,6921,6809,7034,asthma_specific,2014
1,40-44,National,England,16234,208610,224844,7220,7113,7328,asthma_specific,2014
1,45-49,National,England,17037,220789,237826,7164,7060,7268,asthma_specific,2014
1,50-54,National,England,15591,204434,220025,7086,6979,7194,asthma_specific,2014
1,55-59,National,England,12315,173569,185884,6625,6512,6739,asthma_specific,2014
1,60-64,National,England,11266,158491,169757,6637,6519,6756,asthma_specific,2014
1,65-69,National,England,11349,161294,172643,6574,6457,6692,asthma_specific,2014
1,70-74,National,England,8285,116365,124650,6647,6509,6786,asthma_specific,2014
1,75-79,National,England,6661,96864,103525,6434,6285,6585,asthma_specific,2014
1,80-84,National,England,4597,73287,77884,5902,5738,6070,asthma_specific,2014
1,85-89,National,England,2372,45166,47538,4990,4796,5189,asthma_specific,2014
1,90-99,National,England,1100,26788,27888,3944,3719,4179,asthma_specific,2014
1,<=9,National,England,610,293022,293632,208,192,225,neuro,2014
1,10-14,National,England,554,176646,177200,313,287,340,neuro,2014
1,15-19,National,England,701,169356,170057,412,382,444,neuro,2014
1,20-24,National,England,720,167433,168153,428,398,461,neuro,2014
1,25-29,National,England,922,184067,184989,498,467,532,neuro,2014
1,30-34,National,England,1166,196928,198094,589,555,623,neuro,2014
1,35-39,National,England,1490,194323,195813,761,723,800,neuro,2014
1,40-44,National,England,2247,222597,224844,999,959,1041,neuro,2014
1,45-49,National,England,3421,234405,237826,1438,1391,1487,neuro,2014
